$GPGGA,001420.00,3429.3969,N,10413.3947,W,1,06,2.10,01263,M,-023,M,,*51
$GPGGA,010050.00,3429.3972,N,10413.3944,W,1,06,1.79,01265,M,-023,M,,*51
$GPGGA,024544.00,3429.3955,N,10413.3953,W,1,06,1.40,01258,M,-023,M,,*51
$GPGGA,034516.00,3429.3955,N,10413.3948,W,1,07,1.44,01262,M,-023,M,,*51
$GPGGA,035016.00,3429.3950,N,10413.3941,W,1,06,1.79,01265,M,-023,M,,*51
$GPGGA,041230.00,3429.3961,N,10413.3939,W,1,07,1.51,01266,M,-023,M,,*51
$GPGGA,060956.00,3429.3963,N,10413.3932,W,1,05,2.60,01264,M,-023,M,,*51
$GPGGA,061258.00,3429.3951,N,10413.3935,W,1,05,2.72,01265,M,-023,M,,*51
$GPGGA,063314.00,3429.3943,N,10413.3947,W,1,07,1.61,01258,M,-023,M,,*51
$GPGGA,072142.00,3429.3968,N,10413.3942,W,1,06,1.55,01260,M,-023,M,,*51
$GPGGA,091752.00,3429.3992,N,10413.3960,W,1,06,2.97,01262,M,-023,M,,*51
$GPGGA,092958.00,3429.3988,N,10413.3905,W,1,05,2.37,01264,M,-023,M,,*51
$GPGGA,093600.00,3429.3990,N,10413.3929,W,1,06,1.96,01258,M,-023,M,,*51
$GPGGA,100324.00,3429.3958,N,10413.3951,W,1,05,3.26,01262,M,-023,M,,*51
$GPGGA,100726.00,3429.3977,N,10413.3942,W,1,04,3.37,01259,M,-023,M,,*51
$GPGGA,123256.00,3429.3982,N,10413.3949,W,1,08,1.15,01266,M,-023,M,,*51
$GPGGA,144236.00,3429.3973,N,10413.3938,W,1,07,1.33,01262,M,-023,M,,*51
$GPGGA,145744.00,3429.3920,N,10413.3893,W,1,06,1.86,01259,M,-023,M,,*51
$GPGGA,160600.00,3429.3974,N,10413.3937,W,1,06,1.85,01261,M,-023,M,,*51
$GPGGA,193656.00,3429.3967,N,10413.3934,W,1,07,1.21,01260,M,-023,M,,*51
$GPGGA,205032.00,3429.3915,N,10413.3862,W,1,06,1.96,01237,M,-023,M,,*51
$GPGGA,222726.00,3429.3984,N,10413.3943,W,1,07,1.38,01259,M,-023,M,,*51
$GPGGA,235212.00,3429.3971,N,10413.3944,W,1,08,1.50,01262,M,-023,M,,*51
$GPGGA,024950.00,3429.3961,N,10413.3965,W,1,06,1.54,01265,M,-023,M,,*51
$GPGGA,030754.00,3429.3984,N,10413.3950,W,1,06,1.51,01262,M,-023,M,,*51
$GPGGA,043448.00,3429.3959,N,10413.3944,W,1,07,1.38,01263,M,-023,M,,*51
$GPGGA,062954.00,3429.3972,N,10413.3946,W,1,06,1.82,01258,M,-023,M,,*51
$GPGGA,074542.00,3429.3960,N,10413.3942,W,1,08,1.44,01264,M,-023,M,,*51
$GPGGA,085024.00,3429.3937,N,10413.3913,W,1,06,1.52,01260,M,-023,M,,*51
$GPGGA,113050.00,3429.3992,N,10413.3978,W,1,06,1.77,01279,M,-023,M,,*51
$GPGGA,141728.00,3429.3952,N,10413.3933,W,1,08,1.30,01269,M,-023,M,,*51
$GPGGA,145550.00,3429.4047,N,10413.3933,W,1,05,2.13,01265,M,-023,M,,*51
$GPGGA,190730.00,3429.3971,N,10413.3932,W,1,07,1.10,01261,M,-023,M,,*51
$GPGGA,212028.00,3429.3989,N,10413.3953,W,1,07,1.60,01261,M,-023,M,,*51
$GPGGA,013636.00,3429.3974,N,10413.3939,W,1,07,1.47,01260,M,-023,M,,*51
$GPGGA,013736.00,3429.3974,N,10413.3938,W,1,07,1.47,01260,M,-023,M,,*51
$GPGGA,020752.00,3429.3972,N,10413.3948,W,1,06,1.67,01260,M,-023,M,,*51
$GPGGA,035956.00,3429.3969,N,10413.3946,W,1,08,1.11,01265,M,-023,M,,*51
$GPGGA,044426.00,3429.3964,N,10413.3950,W,1,06,1.91,01265,M,-023,M,,*51
$GPGGA,052752.00,3429.3960,N,10413.3935,W,1,05,1.73,01259,M,-023,M,,*51
$GPGGA,063430.00,3429.3978,N,10413.3942,W,1,06,2.00,01262,M,-023,M,,*51
$GPGGA,072802.00,3429.3963,N,10413.3941,W,1,09,1.29,01261,M,-023,M,,*51
$GPGGA,074112.00,3429.3963,N,10413.3936,W,1,08,1.44,01265,M,-023,M,,*51
$GPGGA,080724.00,3429.3970,N,10413.3939,W,1,09,1.04,01265,M,-023,M,,*51
$GPGGA,081330.00,3429.3973,N,10413.3937,W,1,08,1.14,01268,M,-023,M,,*51
$GPGGA,095506.00,3429.3950,N,10413.3953,W,1,05,3.25,01260,M,-023,M,,*51
$GPGGA,102822.00,3429.3964,N,10413.3935,W,1,06,1.42,01263,M,-023,M,,*51
$GPGGA,105532.00,3429.3965,N,10413.3950,W,1,08,1.03,01261,M,-023,M,,*51
$GPGGA,110946.00,3429.3965,N,10413.3958,W,1,05,1.91,01257,M,-023,M,,*51
$GPGGA,150510.00,3429.3963,N,10413.3936,W,1,06,1.97,01257,M,-023,M,,*51
$GPGGA,182650.00,3429.3965,N,10413.3943,W,1,07,1.30,01257,M,-023,M,,*51
$GPGGA,205020.00,3429.3953,N,10413.3939,W,1,06,1.99,01263,M,-023,M,,*51
$GPGGA,205320.00,3429.3962,N,10413.3938,W,1,05,2.60,01265,M,-023,M,,*51
$GPGGA,215646.00,3429.3989,N,10413.3939,W,1,08,1.92,01255,M,-023,M,,*51
$GPGGA,041650.00,3429.4023,N,10413.3902,W,1,06,1.57,01263,M,-023,M,,*51
$GPGGA,043758.00,3429.3963,N,10413.3963,W,1,05,2.11,01267,M,-023,M,,*51
$GPGGA,064440.00,3429.3915,N,10413.3938,W,1,05,2.59,01258,M,-023,M,,*51
$GPGGA,112738.00,3429.3922,N,10413.3909,W,1,04,1.84,01241,M,-023,M,,*51
$GPGGA,130344.00,3429.3981,N,10413.3933,W,1,05,2.74,01270,M,-023,M,,*51
$GPGGA,133216.00,3429.3961,N,10413.3907,W,1,03,3.89,01095,M,-023,M,,*51
$GPGGA,150207.00,3429.2583,N,10413.2489,W,1,05,2.84,01338,M,-023,M,,*51
$GPGGA,152840.00,3429.3985,N,10413.3883,W,1,05,1.20,01266,M,-023,M,,*51
$GPGGA,104428.00,3429.3707,N,10413.3505,W,1,06,1.31,01263,M,-023,M,,*51
$GPGGA,173812.00,3417.5805,N,10459.7822,W,1,09,0.82,36703,M,-023,M,,*51
$GPGGA,182308.00,3418.2976,N,10514.6761,W,1,06,1.11,36983,M,-023,M,,*51
$GPGGA,184222.00,3418.9106,N,10517.3133,W,1,06,1.18,37512,M,-023,M,,*51
$GPGGA,213222.00,3427.9716,N,10602.0972,W,1,06,1.47,36174,M,-023,M,,*51
$GPGGA,215822.00,3422.5609,N,10608.4035,W,1,06,1.50,35687,M,-023,M,,*51
$GPGGA,234122.00,3407.0057,N,10636.9528,W,1,08,1.04,35782,M,-024,M,,*51
$GPGGA,010722.00,3358.1755,N,10700.0596,W,1,06,1.65,35474,M,-024,M,,*51
$GPGGA,024122.00,3346.4541,N,10721.4243,W,1,06,1.26,35242,M,-024,M,,*51
$GPGGA,041022.00,3353.9986,N,10751.1224,W,1,06,1.59,35553,M,-024,M,,*51
$GPGGA,041122.00,3354.0520,N,10751.5014,W,1,06,1.57,35557,M,-024,M,,*51
$GPGGA,043422.00,3355.5959,N,10801.6486,W,1,07,1.07,35756,M,-024,M,,*51
$GPGGA,052922.00,3359.8117,N,10820.3447,W,1,06,1.52,35642,M,-024,M,,*51
$GPGGA,053422.00,3400.3925,N,10821.7586,W,1,06,1.54,35684,M,-024,M,,*51
$GPGGA,054922.00,3402.8134,N,10826.0249,W,1,07,1.12,35644,M,-024,M,,*51
$GPGGA,062322.00,3404.5470,N,10833.5922,W,1,06,1.26,35868,M,-024,M,,*51
$GPGGA,065022.00,3406.3825,N,10839.9662,W,1,07,1.21,36002,M,-024,M,,*51
$GPGGA,071922.00,3412.9340,N,10846.1000,W,1,08,1.13,36103,M,-023,M,,*51
$GPGGA,083724.00,3435.0945,N,10903.7530,W,1,06,1.88,35308,M,-023,M,,*51
$GPGGA,202724.00,3024.7641,N,09110.7259,W,1,03,3.31,00025,M,-025,M,,*51
$GPGGA,222042.00,3146.7648,N,09543.0256,W,1,08,0.97,00133,M,-024,M,,*51
$GPGGA,001352.00,3146.7620,N,09543.0251,W,1,09,1.01,00134,M,-024,M,,*51
$GPGGA,005120.00,3146.7634,N,09543.0251,W,1,09,1.05,00136,M,-024,M,,*51
$GPGGA,013254.00,3146.7631,N,09543.0254,W,1,10,0.81,00134,M,-024,M,,*51
$GPGGA,031406.00,3146.7635,N,09543.0250,W,1,07,1.28,00131,M,-024,M,,*51
$GPGGA,040236.00,3146.7638,N,09543.0249,W,1,08,1.01,00133,M,-024,M,,*51
$GPGGA,040438.00,3146.7638,N,09543.0252,W,1,08,1.02,00132,M,-024,M,,*51
$GPGGA,040840.00,3146.7641,N,09543.0254,W,1,09,0.91,00133,M,-024,M,,*51
$GPGGA,044600.00,3146.7636,N,09543.0255,W,1,08,1.07,00133,M,-024,M,,*51
$GPGGA,063906.00,3146.7639,N,09543.0255,W,1,08,0.98,00137,M,-024,M,,*51
$GPGGA,081408.00,3146.7634,N,09543.0260,W,1,08,1.00,00133,M,-024,M,,*51
$GPGGA,103158.00,3146.7639,N,09543.0240,W,1,08,1.04,00133,M,-024,M,,*51
$GPGGA,120108.00,3146.7627,N,09543.0251,W,1,08,0.97,00133,M,-024,M,,*51
$GPGGA,131300.00,3146.7639,N,09543.0257,W,1,09,0.86,00131,M,-024,M,,*51
$GPGGA,140524.00,3146.7642,N,09543.0249,W,1,07,1.22,00135,M,-024,M,,*51
$GPGGA,141826.00,3146.7672,N,09543.0261,W,1,07,1.29,00128,M,-024,M,,*51
$GPGGA,151604.00,3146.7638,N,09543.0243,W,1,10,1.00,00135,M,-024,M,,*51
$GPGGA,163254.00,3146.7648,N,09543.0252,W,1,08,1.09,00132,M,-024,M,,*51
$GPGGA,164000.00,3146.7650,N,09543.0250,W,1,08,1.17,00132,M,-024,M,,*51
$GPGGA,172626.00,3146.7641,N,09543.0235,W,1,09,0.89,00133,M,-024,M,,*51
$GPGGA,174230.00,3146.7640,N,09543.0239,W,1,09,0.92,00131,M,-024,M,,*51
$GPGGA,175238.00,3146.7650,N,09543.0244,W,1,11,0.75,00133,M,-024,M,,*51
$GPGGA,190014.00,3146.7660,N,09543.0242,W,1,09,0.94,00137,M,-024,M,,*51
$GPGGA,225336.00,3146.7651,N,09543.0243,W,1,09,0.96,00138,M,-024,M,,*51
$GPGGA,001636.00,3146.7631,N,09543.0252,W,1,09,1.02,00133,M,-024,M,,*51
$GPGGA,002644.00,3146.7640,N,09543.0251,W,1,10,0.86,00135,M,-024,M,,*51
$GPGGA,004802.00,3146.7645,N,09543.0251,W,1,09,1.05,00138,M,-024,M,,*51
$GPGGA,042626.00,3146.7628,N,09543.0257,W,1,08,1.03,00129,M,-024,M,,*51
$GPGGA,063632.00,3146.7637,N,09543.0255,W,1,07,1.18,00137,M,-024,M,,*51
$GPGGA,070502.00,3146.7648,N,09543.0251,W,1,09,0.93,00135,M,-024,M,,*51
$GPGGA,071304.00,3146.7639,N,09543.0258,W,1,10,0.84,00135,M,-024,M,,*51
$GPGGA,105934.00,3146.7630,N,09543.0243,W,1,09,0.94,00134,M,-024,M,,*51
$GPGGA,120616.00,3146.7618,N,09543.0243,W,1,07,1.07,00133,M,-024,M,,*51
$GPGGA,131658.00,3146.7637,N,09543.0261,W,1,09,0.86,00132,M,-024,M,,*51
$GPGGA,131800.00,3146.7637,N,09543.0262,W,1,09,0.86,00132,M,-024,M,,*51
$GPGGA,143900.00,3146.7642,N,09543.0251,W,1,07,1.51,00131,M,-024,M,,*51
$GPGGA,145212.00,3146.7641,N,09543.0257,W,1,08,1.13,00133,M,-024,M,,*51
$GPGGA,155054.00,3146.7645,N,09543.0245,W,1,07,1.49,00135,M,-024,M,,*51
$GPGGA,193620.00,3146.7639,N,09543.0225,W,1,08,0.99,00134,M,-024,M,,*51
$GPGGA,194930.00,3146.7644,N,09543.0237,W,1,08,0.99,00134,M,-024,M,,*51
$GPGGA,195432.00,3146.7643,N,09543.0238,W,1,08,1.00,00133,M,-024,M,,*51
$GPGGA,210212.00,3146.7656,N,09543.0255,W,1,08,0.97,00139,M,-024,M,,*51
$GPGGA,214954.00,3146.7641,N,09543.0247,W,1,07,1.27,00134,M,-024,M,,*51
$GPGGA,231352.00,3146.7653,N,09543.0241,W,1,10,0.79,00136,M,-024,M,,*51
$GPGGA,231956.00,3146.7644,N,09543.0241,W,1,10,0.80,00138,M,-024,M,,*51
$GPGGA,001424.00,3146.7641,N,09543.0251,W,1,08,1.21,00136,M,-024,M,,*51
$GPGGA,022344.00,3146.7636,N,09543.0241,W,1,08,1.00,00134,M,-024,M,,*51
$GPGGA,022846.00,3146.7627,N,09543.0239,W,1,08,1.10,00133,M,-024,M,,*51
$GPGGA,032934.00,3146.7638,N,09543.0250,W,1,08,1.16,00131,M,-024,M,,*51
$GPGGA,040852.00,3146.7651,N,09543.0253,W,1,09,0.93,00134,M,-024,M,,*51
$GPGGA,065026.00,3146.7643,N,09543.0256,W,1,10,0.82,00136,M,-024,M,,*51
$GPGGA,070130.00,3146.7647,N,09543.0253,W,1,10,0.83,00134,M,-024,M,,*51
$GPGGA,085624.00,3146.7642,N,09543.0258,W,1,10,0.85,00134,M,-024,M,,*51
$GPGGA,140040.00,3146.7644,N,09543.0253,W,1,08,1.15,00134,M,-024,M,,*51
$GPGGA,154448.00,3146.7656,N,09543.0254,W,1,09,0.97,00133,M,-024,M,,*51
$GPGGA,155450.00,3146.7641,N,09543.0255,W,1,08,1.12,00131,M,-024,M,,*51
$GPGGA,161606.00,3146.7650,N,09543.0258,W,1,09,1.00,00129,M,-024,M,,*51
$GPGGA,194226.00,3146.7638,N,09543.0250,W,1,08,0.99,00132,M,-024,M,,*51
$GPGGA,220136.00,3146.7651,N,09543.0251,W,1,08,0.98,00133,M,-024,M,,*51
$GPGGA,223600.00,3146.7648,N,09543.0252,W,1,08,0.96,00137,M,-024,M,,*51
$GPGGA,152230.00,3146.7641,N,09543.0234,W,1,07,1.39,00137,M,-024,M,,*51
$GPGGA,160902.00,3146.7651,N,09543.0258,W,1,08,1.06,00134,M,-024,M,,*51
$GPGGA,174246.00,3146.7646,N,09543.0242,W,1,10,0.84,00135,M,-024,M,,*51
$GPGGA,190432.00,3146.7661,N,09543.0251,W,1,08,0.99,00138,M,-024,M,,*51
$GPGGA,205028.00,3146.7655,N,09543.0252,W,1,08,0.97,00132,M,-024,M,,*51
$GPGGA,205228.00,3146.7664,N,09543.0255,W,1,08,0.97,00135,M,-024,M,,*51
$GPGGA,153304.00,3146.7632,N,09543.0247,W,1,08,1.16,00132,M,-024,M,,*51
$GPGGA,155412.00,3146.7622,N,09543.0247,W,1,05,1.52,00129,M,-024,M,,*51
$GPGGA,155514.00,3146.7633,N,09543.0247,W,1,07,1.19,00132,M,-024,M,,*51
$GPGGA,161930.00,3146.7635,N,09543.0250,W,1,07,1.24,00131,M,-024,M,,*51
$GPGGA,172706.00,3146.7623,N,09543.0232,W,1,07,1.04,00139,M,-024,M,,*51
$GPGGA,191344.00,3146.7647,N,09543.0228,W,1,07,1.28,00131,M,-024,M,,*51
$GPGGA,205920.00,3146.7643,N,09543.0246,W,1,07,1.21,00132,M,-024,M,,*51
$GPGGA,141524.00,3146.7638,N,09543.0250,W,1,03,7.88,00133,M,-024,M,,*51
$GPGGA,150306.00,3146.7616,N,09543.0202,W,1,03,3.75,00138,M,-024,M,,*51
$GPGGA,161914.00,3146.7635,N,09543.0246,W,1,04,2.65,00135,M,-024,M,,*51
$GPGGA,185000.00,3146.7636,N,09543.0246,W,1,07,1.41,00127,M,-024,M,,*51
$GPGGA,185226.00,3429.3976,N,10413.3941,W,1,08,1.09,01263,M,-023,M,,*51
$GPGGA,193148.00,3429.3980,N,10413.3942,W,1,07,1.17,01265,M,-023,M,,*51
$GPGGA,201522.00,3429.3968,N,10413.3929,W,1,08,1.26,01263,M,-023,M,,*51
$GPGGA,202628.00,3429.3959,N,10413.3942,W,1,06,1.91,01264,M,-023,M,,*51
$GPGGA,203530.00,3429.3967,N,10413.3941,W,1,07,1.58,01265,M,-023,M,,*51
$GPGGA,155636.00,3429.3969,N,10413.3940,W,1,09,1.29,01267,M,-023,M,,*51
$GPGGA,185836.00,3429.3968,N,10413.3940,W,1,07,1.24,01266,M,-023,M,,*51
$GPGGA,192236.00,3429.3971,N,10413.3944,W,1,07,1.17,01266,M,-023,M,,*51
$GPGGA,210536.00,3429.4014,N,10413.3918,W,1,06,1.38,01260,M,-023,M,,*51
$GPGGA,215036.00,3429.3974,N,10413.3946,W,1,06,1.38,01263,M,-023,M,,*51
$GPGGA,233036.00,3429.3949,N,10413.3975,W,1,06,1.33,01262,M,-023,M,,*51
$GPGGA,003136.00,3429.3953,N,10413.3961,W,1,05,2.62,01268,M,-023,M,,*51
$GPGGA,015436.00,3429.3969,N,10413.3953,W,1,05,1.54,01257,M,-023,M,,*51
$GPGGA,034636.00,3429.3978,N,10413.3935,W,1,05,2.13,01265,M,-023,M,,*51
$GPGGA,034936.00,3429.3975,N,10413.3938,W,1,08,1.45,01267,M,-023,M,,*51
$GPGGA,072744.00,3429.3971,N,10413.3942,W,1,07,1.68,01267,M,-023,M,,*51
$GPGGA,083544.00,3429.3982,N,10413.3955,W,1,06,1.82,01264,M,-023,M,,*51
$GPGGA,094744.00,3429.3965,N,10413.3937,W,1,07,1.52,01261,M,-023,M,,*51
$GPGGA,101844.00,3429.3961,N,10413.3940,W,1,06,1.33,01261,M,-023,M,,*51
$GPGGA,110544.00,3429.3982,N,10413.3931,W,1,06,1.75,01265,M,-023,M,,*51
$GPGGA,111944.00,3429.3974,N,10413.3943,W,1,07,1.27,01262,M,-023,M,,*51
$GPGGA,124520.00,3429.3987,N,10413.3946,W,1,06,1.75,01265,M,-023,M,,*51
$GPGGA,125120.00,3429.3995,N,10413.3952,W,1,06,1.81,01283,M,-023,M,,*51
$GPGGA,153620.00,3429.3971,N,10413.3948,W,1,06,1.25,01264,M,-023,M,,*51
$GPGGA,165020.00,3429.3974,N,10413.3942,W,1,09,1.41,01265,M,-023,M,,*51
$GPGGA,000526.00,3429.3966,N,10413.3947,W,1,06,1.75,01259,M,-023,M,,*51
$GPGGA,013844.00,3429.3980,N,10413.3941,W,1,06,1.50,01268,M,-023,M,,*51
$GPGGA,014544.00,3429.3976,N,10413.3937,W,1,06,1.50,01259,M,-023,M,,*51
$GPGGA,040344.00,3429.3968,N,10413.3944,W,1,06,2.18,01269,M,-023,M,,*51
$GPGGA,043944.00,3429.3939,N,10413.3954,W,1,05,2.08,01276,M,-023,M,,*51
$GPGGA,053804.00,3429.3967,N,10413.3946,W,1,06,2.27,01265,M,-023,M,,*51
$GPGGA,090604.00,3429.3975,N,10413.3945,W,1,06,3.38,01258,M,-023,M,,*51
$GPGGA,094904.00,3429.3969,N,10413.3949,W,1,07,1.49,01264,M,-023,M,,*51
$GPGGA,100004.00,3429.3965,N,10413.3950,W,1,08,1.05,01262,M,-023,M,,*51
$GPGGA,124304.00,3429.3981,N,10413.3954,W,1,06,1.73,01266,M,-023,M,,*51
$GPGGA,134404.00,3429.3961,N,10413.3937,W,1,06,1.36,01259,M,-023,M,,*51
$GPGGA,142404.00,3429.3988,N,10413.3957,W,1,05,2.05,01259,M,-023,M,,*51
$GPGGA,142604.00,3429.3956,N,10413.3961,W,1,05,2.94,01266,M,-023,M,,*51
$GPGGA,162122.00,3429.4020,N,10413.3957,W,1,06,1.91,01268,M,-023,M,,*51
$GPGGA,163336.00,3429.3983,N,10413.3936,W,1,05,2.67,01276,M,-023,M,,*51
$GPGGA,170936.00,3429.3942,N,10413.3934,W,1,07,1.91,01279,M,-023,M,,*51
$GPGGA,182306.00,3429.3975,N,10413.3933,W,1,05,2.76,01267,M,-023,M,,*51
$GPGGA,202806.00,3429.3964,N,10413.3927,W,1,06,1.92,01268,M,-023,M,,*51
$GPGGA,222418.00,3429.3968,N,10413.3936,W,1,06,1.58,01263,M,-023,M,,*51
$GPGGA,024508.00,3429.3932,N,10413.3947,W,1,07,1.53,01264,M,-023,M,,*51
$GPGGA,030908.00,3429.3970,N,10413.3933,W,1,08,1.19,01269,M,-023,M,,*51
$GPGGA,044108.00,3429.4007,N,10413.3930,W,1,05,1.82,01260,M,-023,M,,*51
$GPGGA,061542.00,3429.3960,N,10413.3956,W,1,09,1.16,01263,M,-023,M,,*51
$GPGGA,071248.00,3429.3968,N,10413.3944,W,1,10,0.97,01264,M,-023,M,,*51
$GPGGA,074948.00,3429.3956,N,10413.3945,W,1,08,1.41,01265,M,-023,M,,*51
$GPGGA,103548.00,3429.3972,N,10413.3951,W,1,06,1.27,01265,M,-023,M,,*51
$GPGGA,104248.00,3429.3961,N,10413.3948,W,1,06,1.47,01269,M,-023,M,,*51
$GPGGA,123330.00,3429.3970,N,10413.3960,W,1,08,1.12,01266,M,-023,M,,*51
$GPGGA,142036.00,3429.3997,N,10413.3967,W,1,06,1.73,01263,M,-023,M,,*51
$GPGGA,235758.00,3429.3966,N,10413.3943,W,1,06,1.75,01261,M,-023,M,,*51
$GPGGA,031136.00,3429.3952,N,10413.3937,W,1,08,1.31,01263,M,-023,M,,*51
$GPGGA,033748.00,3429.3974,N,10413.3936,W,1,08,1.45,01268,M,-023,M,,*51
$GPGGA,055756.00,3429.3957,N,10413.3947,W,1,09,1.04,01264,M,-023,M,,*51
$GPGGA,062004.00,3429.3967,N,10413.3941,W,1,09,1.26,01265,M,-023,M,,*51
$GPGGA,072936.00,3429.3968,N,10413.3939,W,1,09,1.29,01263,M,-023,M,,*51
$GPGGA,095754.00,3429.3968,N,10413.3944,W,1,09,0.98,01261,M,-023,M,,*51
$GPGGA,115150.00,3429.3970,N,10413.3935,W,1,06,1.58,01267,M,-023,M,,*51
